# Reference nova thermodynamic trajectory
# Reconstructed from the description in the proposal; see
# src/thermodynamics.py for the parameterisation.
# time[s]  T9  rho[g/cm^3]
3.73636054e-04 9.10000000e-02 2.21000000e+04
3.76335266e-04 9.10000000e-02 2.21000000e+04
3.79053977e-04 9.10000000e-02 2.21000000e+04
3.81792329e-04 9.10000000e-02 2.21000000e+04
3.84550464e-04 9.10000000e-02 2.21000000e+04
3.87328523e-04 9.10000000e-02 2.21000000e+04
3.90126652e-04 9.10000000e-02 2.21000000e+04
3.92944995e-04 9.10000000e-02 2.21000000e+04
3.95783698e-04 9.10000000e-02 2.21000000e+04
3.98642909e-04 9.10000000e-02 2.21000000e+04
4.01522774e-04 9.10000000e-02 2.21000000e+04
4.04423445e-04 9.10000000e-02 2.21000000e+04
4.07345070e-04 9.10000000e-02 2.21000000e+04
4.10287802e-04 9.10000000e-02 2.21000000e+04
4.13251793e-04 9.10000000e-02 2.21000000e+04
4.16237196e-04 9.10000000e-02 2.21000000e+04
4.19244166e-04 9.10000000e-02 2.21000000e+04
4.22272859e-04 9.10000000e-02 2.21000000e+04
4.25323432e-04 9.10000000e-02 2.21000000e+04
4.28396042e-04 9.10000000e-02 2.21000000e+04
4.31490850e-04 9.10000000e-02 2.21000000e+04
4.34608015e-04 9.10000000e-02 2.21000000e+04
4.37747699e-04 9.10000000e-02 2.21000000e+04
4.40910065e-04 9.10000000e-02 2.21000000e+04
4.44095276e-04 9.10000000e-02 2.21000000e+04
4.47303498e-04 9.10000000e-02 2.21000000e+04
4.50534896e-04 9.10000000e-02 2.21000000e+04
4.53789639e-04 9.10000000e-02 2.21000000e+04
4.57067894e-04 9.10000000e-02 2.21000000e+04
4.60369833e-04 9.10000000e-02 2.21000000e+04
4.63695624e-04 9.10000000e-02 2.21000000e+04
4.67045442e-04 9.10000000e-02 2.21000000e+04
4.70419460e-04 9.10000000e-02 2.21000000e+04
4.73817852e-04 9.10000000e-02 2.21000000e+04
4.77240795e-04 9.10000000e-02 2.21000000e+04
4.80688466e-04 9.10000000e-02 2.21000000e+04
4.84161043e-04 9.10000000e-02 2.21000000e+04
4.87658707e-04 9.10000000e-02 2.21000000e+04
4.91181638e-04 9.10000000e-02 2.21000000e+04
4.94730020e-04 9.10000000e-02 2.21000000e+04
4.98304036e-04 9.10000000e-02 2.21000000e+04
5.01903871e-04 9.10000000e-02 2.21000000e+04
5.05529712e-04 9.10000000e-02 2.21000000e+04
5.09181747e-04 9.10000000e-02 2.21000000e+04
5.12860165e-04 9.10000000e-02 2.21000000e+04
5.16565156e-04 9.10000000e-02 2.21000000e+04
5.20296913e-04 9.10000000e-02 2.21000000e+04
5.24055629e-04 9.10000000e-02 2.21000000e+04
5.27841498e-04 9.10000000e-02 2.21000000e+04
5.31654717e-04 9.10000000e-02 2.21000000e+04
5.35495483e-04 9.10000000e-02 2.21000000e+04
5.39363996e-04 9.10000000e-02 2.21000000e+04
5.43260455e-04 9.10000000e-02 2.21000000e+04
5.47185064e-04 9.10000000e-02 2.21000000e+04
5.51138024e-04 9.10000000e-02 2.21000000e+04
5.55119541e-04 9.10000000e-02 2.21000000e+04
5.59129822e-04 9.10000000e-02 2.21000000e+04
5.63169073e-04 9.10000000e-02 2.21000000e+04
5.67237504e-04 9.10000000e-02 2.21000000e+04
5.71335327e-04 9.10000000e-02 2.21000000e+04
5.75462753e-04 9.10000000e-02 2.21000000e+04
5.79619996e-04 9.10000000e-02 2.21000000e+04
5.83807272e-04 9.10000000e-02 2.21000000e+04
5.88024798e-04 9.10000000e-02 2.21000000e+04
5.92272791e-04 9.10000000e-02 2.21000000e+04
5.96551473e-04 9.10000000e-02 2.21000000e+04
6.00861065e-04 9.10000000e-02 2.21000000e+04
6.05201790e-04 9.10000000e-02 2.21000000e+04
6.09573873e-04 9.10000000e-02 2.21000000e+04
6.13977541e-04 9.10000000e-02 2.21000000e+04
6.18413022e-04 9.10000000e-02 2.21000000e+04
6.22880546e-04 9.10000000e-02 2.21000000e+04
6.27380343e-04 9.10000000e-02 2.21000000e+04
6.31912648e-04 9.10000000e-02 2.21000000e+04
6.36477695e-04 9.10000000e-02 2.21000000e+04
6.41075721e-04 9.10000000e-02 2.21000000e+04
6.45706964e-04 9.10000000e-02 2.21000000e+04
6.50371664e-04 9.10000000e-02 2.21000000e+04
6.55070062e-04 9.10000000e-02 2.21000000e+04
6.59802402e-04 9.10000000e-02 2.21000000e+04
6.64568930e-04 9.10000000e-02 2.21000000e+04
6.69369892e-04 9.10000000e-02 2.21000000e+04
6.74205537e-04 9.10000000e-02 2.21000000e+04
6.79076115e-04 9.10000000e-02 2.21000000e+04
6.83981879e-04 9.10000000e-02 2.21000000e+04
6.88923084e-04 9.10000000e-02 2.21000000e+04
6.93899984e-04 9.10000000e-02 2.21000000e+04
6.98912838e-04 9.10000000e-02 2.21000000e+04
7.03961907e-04 9.10000000e-02 2.21000000e+04
7.09047450e-04 9.10000000e-02 2.21000000e+04
7.14169733e-04 9.10000000e-02 2.21000000e+04
7.19329019e-04 9.10000000e-02 2.21000000e+04
7.24525578e-04 9.10000000e-02 2.21000000e+04
7.29759677e-04 9.10000000e-02 2.21000000e+04
7.35031588e-04 9.10000000e-02 2.21000000e+04
7.40341584e-04 9.10000000e-02 2.21000000e+04
7.45689941e-04 9.10000000e-02 2.21000000e+04
7.51076935e-04 9.10000000e-02 2.21000000e+04
7.56502846e-04 9.10000000e-02 2.21000000e+04
7.61967954e-04 9.10000000e-02 2.21000000e+04
7.67472543e-04 9.10000000e-02 2.21000000e+04
7.73016899e-04 9.10000000e-02 2.21000000e+04
7.78601308e-04 9.10000000e-02 2.21000000e+04
7.84226059e-04 9.10000000e-02 2.21000000e+04
7.89891445e-04 9.10000000e-02 2.21000000e+04
7.95597759e-04 9.10000000e-02 2.21000000e+04
8.01345296e-04 9.10000000e-02 2.21000000e+04
8.07134354e-04 9.10000000e-02 2.21000000e+04
8.12965233e-04 9.10000000e-02 2.21000000e+04
8.18838236e-04 9.10000000e-02 2.21000000e+04
8.24753666e-04 9.10000000e-02 2.21000000e+04
8.30711830e-04 9.10000000e-02 2.21000000e+04
8.36713037e-04 9.10000000e-02 2.21000000e+04
8.42757598e-04 9.10000000e-02 2.21000000e+04
8.48845826e-04 9.10000000e-02 2.21000000e+04
8.54978036e-04 9.10000000e-02 2.21000000e+04
8.61154546e-04 9.10000000e-02 2.21000000e+04
8.67375677e-04 9.10000000e-02 2.21000000e+04
8.73641750e-04 9.10000000e-02 2.21000000e+04
8.79953090e-04 9.10000000e-02 2.21000000e+04
8.86310025e-04 9.10000000e-02 2.21000000e+04
8.92712883e-04 9.10000000e-02 2.21000000e+04
8.99161997e-04 9.10000000e-02 2.21000000e+04
9.05657700e-04 9.10000000e-02 2.21000000e+04
9.12200329e-04 9.10000000e-02 2.21000000e+04
9.18790223e-04 9.10000000e-02 2.21000000e+04
9.25427724e-04 9.10000000e-02 2.21000000e+04
9.32113175e-04 9.10000000e-02 2.21000000e+04
9.38846923e-04 9.10000000e-02 2.21000000e+04
9.45629317e-04 9.10000000e-02 2.21000000e+04
9.52460708e-04 9.10000000e-02 2.21000000e+04
9.59341450e-04 9.10000000e-02 2.21000000e+04
9.66271900e-04 9.10000000e-02 2.21000000e+04
9.73252417e-04 9.10000000e-02 2.21000000e+04
9.80283362e-04 9.10000000e-02 2.21000000e+04
9.87365100e-04 9.10000000e-02 2.21000000e+04
9.94497997e-04 9.10000000e-02 2.21000000e+04
1.00168242e-03 9.10000000e-02 2.21000000e+04
1.00891875e-03 9.10000000e-02 2.21000000e+04
1.01620736e-03 9.10000000e-02 2.21000000e+04
1.02354862e-03 9.10000000e-02 2.21000000e+04
1.03094291e-03 9.10000000e-02 2.21000000e+04
1.03839062e-03 9.10000000e-02 2.21000000e+04
1.04589214e-03 9.10000000e-02 2.21000000e+04
1.05344784e-03 9.10000000e-02 2.21000000e+04
1.06105813e-03 9.10000000e-02 2.21000000e+04
1.06872340e-03 9.10000000e-02 2.21000000e+04
1.07644405e-03 9.10000000e-02 2.21000000e+04
1.08422047e-03 9.10000000e-02 2.21000000e+04
1.09205307e-03 9.10000000e-02 2.21000000e+04
1.09994225e-03 9.10000000e-02 2.21000000e+04
1.10788842e-03 9.10000000e-02 2.21000000e+04
1.11589200e-03 9.10000000e-02 2.21000000e+04
1.12395340e-03 9.10000000e-02 2.21000000e+04
1.13207303e-03 9.10000000e-02 2.21000000e+04
1.14025133e-03 9.10000000e-02 2.21000000e+04
1.14848870e-03 9.10000000e-02 2.21000000e+04
1.15678558e-03 9.10000000e-02 2.21000000e+04
1.16514240e-03 9.10000000e-02 2.21000000e+04
1.17355960e-03 9.10000000e-02 2.21000000e+04
1.18203760e-03 9.10000000e-02 2.21000000e+04
1.19057684e-03 9.10000000e-02 2.21000000e+04
1.19917778e-03 9.10000000e-02 2.21000000e+04
1.20784085e-03 9.10000000e-02 2.21000000e+04
1.21656650e-03 9.10000000e-02 2.21000000e+04
1.22535519e-03 9.10000000e-02 2.21000000e+04
1.23420737e-03 9.10000000e-02 2.21000000e+04
1.24312350e-03 9.10000000e-02 2.21000000e+04
1.25210404e-03 9.10000000e-02 2.21000000e+04
1.26114945e-03 9.10000000e-02 2.21000000e+04
1.27026022e-03 9.10000000e-02 2.21000000e+04
1.27943680e-03 9.10000000e-02 2.21000000e+04
1.28867967e-03 9.10000000e-02 2.21000000e+04
1.29798932e-03 9.10000000e-02 2.21000000e+04
1.30736622e-03 9.10000000e-02 2.21000000e+04
1.31681086e-03 9.10000000e-02 2.21000000e+04
1.32632373e-03 9.10000000e-02 2.21000000e+04
1.33590533e-03 9.10000000e-02 2.21000000e+04
1.34555614e-03 9.10000000e-02 2.21000000e+04
1.35527667e-03 9.10000000e-02 2.21000000e+04
1.36506743e-03 9.10000000e-02 2.21000000e+04
1.37492891e-03 9.10000000e-02 2.21000000e+04
1.38486164e-03 9.10000000e-02 2.21000000e+04
1.39486612e-03 9.10000000e-02 2.21000000e+04
1.40494288e-03 9.10000000e-02 2.21000000e+04
1.41509243e-03 9.10000000e-02 2.21000000e+04
1.42531530e-03 9.10000000e-02 2.21000000e+04
1.43561203e-03 9.10000000e-02 2.21000000e+04
1.44598314e-03 9.10000000e-02 2.21000000e+04
1.45642918e-03 9.10000000e-02 2.21000000e+04
1.46695067e-03 9.10000000e-02 2.21000000e+04
1.47754818e-03 9.10000000e-02 2.21000000e+04
1.48822225e-03 9.10000000e-02 2.21000000e+04
1.49897342e-03 9.10000000e-02 2.21000000e+04
1.50980227e-03 9.10000000e-02 2.21000000e+04
1.52070934e-03 9.10000000e-02 2.21000000e+04
1.53169521e-03 9.10000000e-02 2.21000000e+04
1.54276045e-03 9.10000000e-02 2.21000000e+04
1.55390562e-03 9.10000000e-02 2.21000000e+04
1.56513130e-03 9.10000000e-02 2.21000000e+04
1.57643808e-03 9.10000000e-02 2.21000000e+04
1.58782655e-03 9.10000000e-02 2.21000000e+04
1.59929728e-03 9.10000000e-02 2.21000000e+04
1.61085089e-03 9.10000000e-02 2.21000000e+04
1.62248795e-03 9.10000000e-02 2.21000000e+04
1.63420909e-03 9.10000000e-02 2.21000000e+04
1.64601490e-03 9.10000000e-02 2.21000000e+04
1.65790600e-03 9.10000000e-02 2.21000000e+04
1.66988300e-03 9.10000000e-02 2.21000000e+04
1.68194653e-03 9.10000000e-02 2.21000000e+04
1.69409720e-03 9.10000000e-02 2.21000000e+04
1.70633566e-03 9.10000000e-02 2.21000000e+04
1.71866252e-03 9.10000000e-02 2.21000000e+04
1.73107844e-03 9.10000000e-02 2.21000000e+04
1.74358405e-03 9.10000000e-02 2.21000000e+04
1.75618001e-03 9.10000000e-02 2.21000000e+04
1.76886696e-03 9.10000000e-02 2.21000000e+04
1.78164556e-03 9.10000000e-02 2.21000000e+04
1.79451648e-03 9.10000000e-02 2.21000000e+04
1.80748038e-03 9.10000000e-02 2.21000000e+04
1.82053793e-03 9.10000000e-02 2.21000000e+04
1.83368982e-03 9.10000000e-02 2.21000000e+04
1.84693671e-03 9.10000000e-02 2.21000000e+04
1.86027930e-03 9.10000000e-02 2.21000000e+04
1.87371829e-03 9.10000000e-02 2.21000000e+04
1.88725435e-03 9.10000000e-02 2.21000000e+04
1.90088821e-03 9.10000000e-02 2.21000000e+04
1.91462056e-03 9.10000000e-02 2.21000000e+04
1.92845211e-03 9.10000000e-02 2.21000000e+04
1.94238358e-03 9.10000000e-02 2.21000000e+04
1.95641570e-03 9.10000000e-02 2.21000000e+04
1.97054919e-03 9.10000000e-02 2.21000000e+04
1.98478478e-03 9.10000000e-02 2.21000000e+04
1.99912321e-03 9.10000000e-02 2.21000000e+04
2.01356523e-03 9.10000000e-02 2.21000000e+04
2.02811157e-03 9.10000000e-02 2.21000000e+04
2.04276300e-03 9.10000000e-02 2.21000000e+04
2.05752028e-03 9.10000000e-02 2.21000000e+04
2.07238417e-03 9.10000000e-02 2.21000000e+04
2.08735543e-03 9.10000000e-02 2.21000000e+04
2.10243485e-03 9.10000000e-02 2.21000000e+04
2.11762321e-03 9.10000000e-02 2.21000000e+04
2.13292128e-03 9.10000000e-02 2.21000000e+04
2.14832988e-03 9.10000000e-02 2.21000000e+04
2.16384979e-03 9.10000000e-02 2.21000000e+04
2.17948182e-03 9.10000000e-02 2.21000000e+04
2.19522677e-03 9.10000000e-02 2.21000000e+04
2.21108547e-03 9.10000000e-02 2.21000000e+04
2.22705874e-03 9.10000000e-02 2.21000000e+04
2.24314740e-03 9.10000000e-02 2.21000000e+04
2.25935229e-03 9.10000000e-02 2.21000000e+04
2.27567425e-03 9.10000000e-02 2.21000000e+04
2.29211411e-03 9.10000000e-02 2.21000000e+04
2.30867274e-03 9.10000000e-02 2.21000000e+04
2.32535100e-03 9.10000000e-02 2.21000000e+04
2.34214974e-03 9.10000000e-02 2.21000000e+04
2.35906984e-03 9.10000000e-02 2.21000000e+04
2.37611217e-03 9.10000000e-02 2.21000000e+04
2.39327762e-03 9.10000000e-02 2.21000000e+04
2.41056707e-03 9.10000000e-02 2.21000000e+04
2.42798143e-03 9.10000000e-02 2.21000000e+04
2.44552159e-03 9.10000000e-02 2.21000000e+04
2.46318847e-03 9.10000000e-02 2.21000000e+04
2.48098297e-03 9.10000000e-02 2.21000000e+04
2.49890602e-03 9.10000000e-02 2.21000000e+04
2.51695855e-03 9.10000000e-02 2.21000000e+04
2.53514150e-03 9.10000000e-02 2.21000000e+04
2.55345581e-03 9.10000000e-02 2.21000000e+04
2.57190242e-03 9.10000000e-02 2.21000000e+04
2.59048229e-03 9.10000000e-02 2.21000000e+04
2.60919638e-03 9.10000000e-02 2.21000000e+04
2.62804567e-03 9.10000000e-02 2.21000000e+04
2.64703113e-03 9.10000000e-02 2.21000000e+04
2.66615375e-03 9.10000000e-02 2.21000000e+04
2.68541451e-03 9.10000000e-02 2.21000000e+04
2.70481441e-03 9.10000000e-02 2.21000000e+04
2.72435446e-03 9.10000000e-02 2.21000000e+04
2.74403567e-03 9.10000000e-02 2.21000000e+04
2.76385906e-03 9.10000000e-02 2.21000000e+04
2.78382566e-03 9.10000000e-02 2.21000000e+04
2.80393651e-03 9.10000000e-02 2.21000000e+04
2.82419263e-03 9.10000000e-02 2.21000000e+04
2.84459509e-03 9.10000000e-02 2.21000000e+04
2.86514494e-03 9.10000000e-02 2.21000000e+04
2.88584325e-03 9.10000000e-02 2.21000000e+04
2.90669108e-03 9.10000000e-02 2.21000000e+04
2.92768953e-03 9.10000000e-02 2.21000000e+04
2.94883967e-03 9.10000000e-02 2.21000000e+04
2.97014260e-03 9.10000000e-02 2.21000000e+04
2.99159943e-03 9.10000000e-02 2.21000000e+04
3.01321126e-03 9.10000000e-02 2.21000000e+04
3.03497923e-03 9.10000000e-02 2.21000000e+04
3.05690445e-03 9.10000000e-02 2.21000000e+04
3.07898806e-03 9.10000000e-02 2.21000000e+04
3.10123120e-03 9.10000000e-02 2.21000000e+04
3.12363504e-03 9.10000000e-02 2.21000000e+04
3.14620072e-03 9.10000000e-02 2.21000000e+04
3.16892942e-03 9.10000000e-02 2.21000000e+04
3.19182232e-03 9.10000000e-02 2.21000000e+04
3.21488060e-03 9.10000000e-02 2.21000000e+04
3.23810546e-03 9.10000000e-02 2.21000000e+04
3.26149810e-03 9.10000000e-02 2.21000000e+04
3.28505973e-03 9.10000000e-02 2.21000000e+04
3.30879158e-03 9.10000000e-02 2.21000000e+04
3.33269486e-03 9.10000000e-02 2.21000000e+04
3.35677083e-03 9.10000000e-02 2.21000000e+04
3.38102073e-03 9.10000000e-02 2.21000000e+04
3.40544581e-03 9.10000000e-02 2.21000000e+04
3.43004735e-03 9.10000000e-02 2.21000000e+04
3.45482661e-03 9.10000000e-02 2.21000000e+04
3.47978488e-03 9.10000000e-02 2.21000000e+04
3.50492345e-03 9.10000000e-02 2.21000000e+04
3.53024363e-03 9.10000000e-02 2.21000000e+04
3.55574672e-03 9.10000000e-02 2.21000000e+04
3.58143406e-03 9.10000000e-02 2.21000000e+04
3.60730696e-03 9.10000000e-02 2.21000000e+04
3.63336678e-03 9.10000000e-02 2.21000000e+04
3.65961485e-03 9.10000000e-02 2.21000000e+04
3.68605255e-03 9.10000000e-02 2.21000000e+04
3.71268123e-03 9.10000000e-02 2.21000000e+04
3.73950229e-03 9.10000000e-02 2.21000000e+04
3.76651711e-03 9.10000000e-02 2.21000000e+04
3.79372708e-03 9.10000000e-02 2.21000000e+04
3.82113363e-03 9.10000000e-02 2.21000000e+04
3.84873816e-03 9.10000000e-02 2.21000000e+04
3.87654212e-03 9.10000000e-02 2.21000000e+04
3.90454693e-03 9.10000000e-02 2.21000000e+04
3.93275406e-03 9.10000000e-02 2.21000000e+04
3.96116496e-03 9.10000000e-02 2.21000000e+04
3.98978111e-03 9.10000000e-02 2.21000000e+04
4.01860398e-03 9.10000000e-02 2.21000000e+04
4.04763508e-03 9.10000000e-02 2.21000000e+04
4.07687590e-03 9.10000000e-02 2.21000000e+04
4.10632796e-03 9.10000000e-02 2.21000000e+04
4.13599279e-03 9.10000000e-02 2.21000000e+04
4.16587193e-03 9.10000000e-02 2.21000000e+04
4.19596691e-03 9.10000000e-02 2.21000000e+04
4.22627931e-03 9.10000000e-02 2.21000000e+04
4.25681069e-03 9.10000000e-02 2.21000000e+04
4.28756263e-03 9.10000000e-02 2.21000000e+04
4.31853673e-03 9.10000000e-02 2.21000000e+04
4.34973459e-03 9.10000000e-02 2.21000000e+04
4.38115783e-03 9.10000000e-02 2.21000000e+04
4.41280808e-03 9.10000000e-02 2.21000000e+04
4.44468697e-03 9.10000000e-02 2.21000000e+04
4.47679617e-03 9.10000000e-02 2.21000000e+04
4.50913732e-03 9.10000000e-02 2.21000000e+04
4.54171212e-03 9.10000000e-02 2.21000000e+04
4.57452224e-03 9.10000000e-02 2.21000000e+04
4.60756938e-03 9.10000000e-02 2.21000000e+04
4.64085527e-03 9.10000000e-02 2.21000000e+04
4.67438162e-03 9.10000000e-02 2.21000000e+04
4.70815016e-03 9.10000000e-02 2.21000000e+04
4.74216266e-03 9.10000000e-02 2.21000000e+04
4.77642087e-03 9.10000000e-02 2.21000000e+04
4.81092657e-03 9.10000000e-02 2.21000000e+04
4.84568154e-03 9.10000000e-02 2.21000000e+04
4.88068759e-03 9.10000000e-02 2.21000000e+04
4.91594653e-03 9.10000000e-02 2.21000000e+04
4.95146018e-03 9.10000000e-02 2.21000000e+04
4.98723039e-03 9.10000000e-02 2.21000000e+04
5.02325902e-03 9.10000000e-02 2.21000000e+04
5.05954791e-03 9.10000000e-02 2.21000000e+04
5.09609897e-03 9.10000000e-02 2.21000000e+04
5.13291408e-03 9.10000000e-02 2.21000000e+04
5.16999514e-03 9.10000000e-02 2.21000000e+04
5.20734409e-03 9.10000000e-02 2.21000000e+04
5.24496285e-03 9.10000000e-02 2.21000000e+04
5.28285338e-03 9.10000000e-02 2.21000000e+04
5.32101763e-03 9.10000000e-02 2.21000000e+04
5.35945759e-03 9.10000000e-02 2.21000000e+04
5.39817525e-03 9.10000000e-02 2.21000000e+04
5.43717261e-03 9.10000000e-02 2.21000000e+04
5.47645169e-03 9.10000000e-02 2.21000000e+04
5.51601453e-03 9.10000000e-02 2.21000000e+04
5.55586318e-03 9.10000000e-02 2.21000000e+04
5.59599971e-03 9.10000000e-02 2.21000000e+04
5.63642618e-03 9.10000000e-02 2.21000000e+04
5.67714471e-03 9.10000000e-02 2.21000000e+04
5.71815739e-03 9.10000000e-02 2.21000000e+04
5.75946636e-03 9.10000000e-02 2.21000000e+04
5.80107375e-03 9.10000000e-02 2.21000000e+04
5.84298172e-03 9.10000000e-02 2.21000000e+04
5.88519243e-03 9.10000000e-02 2.21000000e+04
5.92770809e-03 9.10000000e-02 2.21000000e+04
5.97053089e-03 9.10000000e-02 2.21000000e+04
6.01366304e-03 9.10000000e-02 2.21000000e+04
6.05710679e-03 9.10000000e-02 2.21000000e+04
6.10086439e-03 9.10000000e-02 2.21000000e+04
6.14493810e-03 9.10000000e-02 2.21000000e+04
6.18933020e-03 9.10000000e-02 2.21000000e+04
6.23404300e-03 9.10000000e-02 2.21000000e+04
6.27907882e-03 9.10000000e-02 2.21000000e+04
6.32443998e-03 9.10000000e-02 2.21000000e+04
6.37012883e-03 9.10000000e-02 2.21000000e+04
6.41614775e-03 9.10000000e-02 2.21000000e+04
6.46249912e-03 9.10000000e-02 2.21000000e+04
6.50918534e-03 9.10000000e-02 2.21000000e+04
6.55620883e-03 9.10000000e-02 2.21000000e+04
6.60357203e-03 9.10000000e-02 2.21000000e+04
6.65127739e-03 9.10000000e-02 2.21000000e+04
6.69932737e-03 9.10000000e-02 2.21000000e+04
6.74772448e-03 9.10000000e-02 2.21000000e+04
6.79647122e-03 9.10000000e-02 2.21000000e+04
6.84557011e-03 9.10000000e-02 2.21000000e+04
6.89502370e-03 9.10000000e-02 2.21000000e+04
6.94483456e-03 9.10000000e-02 2.21000000e+04
6.99500525e-03 9.10000000e-02 2.21000000e+04
7.04553839e-03 9.10000000e-02 2.21000000e+04
7.09643659e-03 9.10000000e-02 2.21000000e+04
7.14770248e-03 9.10000000e-02 2.21000000e+04
7.19933873e-03 9.10000000e-02 2.21000000e+04
7.25134801e-03 9.10000000e-02 2.21000000e+04
7.30373301e-03 9.10000000e-02 2.21000000e+04
7.35649645e-03 9.10000000e-02 2.21000000e+04
7.40964107e-03 9.10000000e-02 2.21000000e+04
7.46316961e-03 9.10000000e-02 2.21000000e+04
7.51708484e-03 9.10000000e-02 2.21000000e+04
7.57138958e-03 9.10000000e-02 2.21000000e+04
7.62608661e-03 9.10000000e-02 2.21000000e+04
7.68117879e-03 9.10000000e-02 2.21000000e+04
7.73666897e-03 9.10000000e-02 2.21000000e+04
7.79256001e-03 9.10000000e-02 2.21000000e+04
7.84885483e-03 9.10000000e-02 2.21000000e+04
7.90555632e-03 9.10000000e-02 2.21000000e+04
7.96266744e-03 9.10000000e-02 2.21000000e+04
8.02019114e-03 9.10000000e-02 2.21000000e+04
8.07813040e-03 9.10000000e-02 2.21000000e+04
8.13648822e-03 9.10000000e-02 2.21000000e+04
8.19526763e-03 9.10000000e-02 2.21000000e+04
8.25447167e-03 9.10000000e-02 2.21000000e+04
8.31410341e-03 9.10000000e-02 2.21000000e+04
8.37416594e-03 9.10000000e-02 2.21000000e+04
8.43466238e-03 9.10000000e-02 2.21000000e+04
8.49559585e-03 9.10000000e-02 2.21000000e+04
8.55696952e-03 9.10000000e-02 2.21000000e+04
8.61878656e-03 9.10000000e-02 2.21000000e+04
8.68105017e-03 9.10000000e-02 2.21000000e+04
8.74376359e-03 9.10000000e-02 2.21000000e+04
8.80693007e-03 9.10000000e-02 2.21000000e+04
8.87055286e-03 9.10000000e-02 2.21000000e+04
8.93463528e-03 9.10000000e-02 2.21000000e+04
8.99918065e-03 9.10000000e-02 2.21000000e+04
9.06419230e-03 9.10000000e-02 2.21000000e+04
9.12967360e-03 9.10000000e-02 2.21000000e+04
9.19562796e-03 9.10000000e-02 2.21000000e+04
9.26205878e-03 9.10000000e-02 2.21000000e+04
9.32896950e-03 9.10000000e-02 2.21000000e+04
9.39636361e-03 9.10000000e-02 2.21000000e+04
9.46424457e-03 9.10000000e-02 2.21000000e+04
9.53261593e-03 9.10000000e-02 2.21000000e+04
9.60148121e-03 9.10000000e-02 2.21000000e+04
9.67084398e-03 9.10000000e-02 2.21000000e+04
9.74070784e-03 9.10000000e-02 2.21000000e+04
9.81107642e-03 9.10000000e-02 2.21000000e+04
9.88195334e-03 9.10000000e-02 2.21000000e+04
9.95334230e-03 9.10000000e-02 2.21000000e+04
1.00252470e-02 9.10000000e-02 2.21000000e+04
1.00976711e-02 9.10000000e-02 2.21000000e+04
1.01706184e-02 9.10000000e-02 2.21000000e+04
1.02440928e-02 9.10000000e-02 2.21000000e+04
1.03180979e-02 9.10000000e-02 2.21000000e+04
1.03926376e-02 9.10000000e-02 2.21000000e+04
1.04677158e-02 9.10000000e-02 2.21000000e+04
1.05433364e-02 9.10000000e-02 2.21000000e+04
1.06195033e-02 9.10000000e-02 2.21000000e+04
1.06962205e-02 9.10000000e-02 2.21000000e+04
1.07734919e-02 9.10000000e-02 2.21000000e+04
1.08513214e-02 9.10000000e-02 2.21000000e+04
1.09297133e-02 9.10000000e-02 2.21000000e+04
1.10086714e-02 9.10000000e-02 2.21000000e+04
1.10882000e-02 9.10000000e-02 2.21000000e+04
1.11683031e-02 9.10000000e-02 2.21000000e+04
1.12489848e-02 9.10000000e-02 2.21000000e+04
1.13302495e-02 9.10000000e-02 2.21000000e+04
1.14121012e-02 9.10000000e-02 2.21000000e+04
1.14945442e-02 9.10000000e-02 2.21000000e+04
1.15775828e-02 9.10000000e-02 2.21000000e+04
1.16612212e-02 9.10000000e-02 2.21000000e+04
1.17454639e-02 9.10000000e-02 2.21000000e+04
1.18303152e-02 9.10000000e-02 2.21000000e+04
1.19157795e-02 9.10000000e-02 2.21000000e+04
1.20018612e-02 9.10000000e-02 2.21000000e+04
1.20885647e-02 9.10000000e-02 2.21000000e+04
1.21758946e-02 9.10000000e-02 2.21000000e+04
1.22638554e-02 9.10000000e-02 2.21000000e+04
1.23524516e-02 9.10000000e-02 2.21000000e+04
1.24416879e-02 9.10000000e-02 2.21000000e+04
1.25315688e-02 9.10000000e-02 2.21000000e+04
1.26220990e-02 9.10000000e-02 2.21000000e+04
1.27132833e-02 9.10000000e-02 2.21000000e+04
1.28051262e-02 9.10000000e-02 2.21000000e+04
1.28976327e-02 9.10000000e-02 2.21000000e+04
1.29908075e-02 9.10000000e-02 2.21000000e+04
1.30846553e-02 9.10000000e-02 2.21000000e+04
1.31791811e-02 9.10000000e-02 2.21000000e+04
